"","COMPANY","X","JOB_ID","JOB_FUNCTION","JOB_REGION","JOB_IMPRESSIONS","JOB_VIEWS","JOB_APPLICATIONS","HIRED_THREEMONTHS","EMPLOYED_ONEYEAR"
"989","Company_ABC","10/4/2018",NA,"Sales","Latin America","61266","818",265,1,1
"990","Company_ABC","10/5/2018",2292,"Sales","North America","55199","1060",137,0,0
"991","Company_ABC","10/6/2018",5906,"Marketing","Asia Pacific","11408","890",223,0,0
"992","Company_ABC","10/7/2018",2538,"IT","Latin America","61271","820",253,0,0
"993","Company_ABC","10/8/2018",4446,"Support","Europe","68482","1315",143,1,1
"994","Company_ABC","10/9/2018",2984,"Human Resources","North America",NA,"613",183,1,0
"995","Company_ABC","10/10/2018",4846,"Support","Asia Pacific","50382","520",217,1,1
"996","Company_ABC","10/11/2018",1693,NA,"North America","26133","762",150,0,0
"997","Company_ABC","10/12/2018",1742,"Engineering","North America","75052","505",165,1,1
"998","Company_ABC","10/13/2018",3857,"Support","North America",NA,"791",259,1,0
"999","Company_ABC","10/14/2018",3725,"Engineering","Asia Pacific","28315","722",121,0,0
"1000","Company_ABC","10/15/2018",NA,"Sales","North America","48845","725",106,1,0
"1001","Company_ABC","10/16/2018",5406,"Support","Europe","18529","550",102,1,0
"1002","Company_ABC","10/17/2018",4689,"Human Resources","Asia Pacific","39306","1336",114,1,0
"1003","Company_ABC","10/18/2018",2495,"Sales","Europe","23565","580",103,0,0
"1004","Company_ABC","10/19/2018",2715,"Operations","North America","16098","847",198,0,0
"1005","Company_ABC","10/20/2018",3160,"Human Resources","Europe","79466","1385",110,1,1
"1006","Company_ABC","10/21/2018",6686,"Marketing","North America","28827","740",268,0,0
"1007","Company_ABC","11/2/2018",3521,"Human Resources","Latin America","26861","n.a.",126,0,0
"1008","Company_ABC","11/3/2018",3147,"IT","Europe","39539","653",142,1,0
"1009","Company_ABC","11/4/2018",2215,"IT","Latin America","33684","n.a.",162,1,0
"1010","Company_ABC","11/5/2018",NA,"Support","North America","72578","992",183,1,1
"1011","Company_ABC","11/6/2018",4763,"Sales","North America","23521","741",202,1,0
"1012","Company_ABC","11/7/2018",4762,"Engineering","Asia Pacific","16687","1255",207,0,0
"1013","Company_ABC","11/8/2018",4398,"Human Resources","Asia Pacific","26654","670",285,1,0
"1014","Company_ABC","11/9/2018",4628,"Operations","Latin America",NA,"1277",112,0,0
"1015","Company_ABC","11/10/2018",3086,"Sales","Asia Pacific","13479","1449",161,1,0
"1016","Company_ABC","11/11/2018",3481,"Finance","Europe","54406","973",239,1,0
"1017","Company_ABC","11/12/2018",1099,"Engineering","Asia Pacific","63245","1369",144,1,1
"1018","Company_ABC","11/13/2018",2294,"IT","Asia Pacific","63688","1241",221,0,0
"1019","Company_ABC","11/14/2018",5750,"Support","North America","18283","1479",137,0,0
"1020","Company_ABC","11/15/2018",4127,"Engineering","Asia Pacific","77773","979",209,1,1
"1021","Company_ABC","11/16/2018",6834,"Sales","North America","58596","1191",173,0,0
"1022","Company_ABC","11/17/2018",5751,"Support","North America","22585","632",133,0,0
"1023","Company_ABC","11/18/2018",1387,"Operations","Europe","32345","1364",293,0,0
"1024","Company_ABC","11/19/2018",6228,"Support","North America",NA,"1479",125,1,1
"1025","Company_ABC","11/20/2018",1910,"Operations","Europe","62554","985",166,1,1
"1026","Company_ABC","11/21/2018",2261,"Marketing","Latin America","42070","990",288,1,0
"1027","Company_ABC","11/22/2018",4557,"Operations","Asia Pacific","22506","1362",218,1,0
"1028","Company_ABC","11/23/2018",6799,"Sales","Latin America","26132","1094",165,0,0
"1029","Company_ABC","11/24/2018",1982,"Human Resources","Latin America","59995","1363",265,1,1
"1030","Company_ABC","11/25/2018",4324,"Engineering","North America","34321","1252",220,0,0
"1031","Company_ABC","11/26/2018",4362,"Human Resources","Europe",NA,"n.a.",272,1,0
"1032","Company_ABC","11/27/2018",2278,"IT","Latin America","44738","791",122,0,0
"1033","Company_ABC","11/28/2018",2825,"Human Resources","North America","50415","582",189,0,0
"1034","Company_ABC","11/29/2018",3233,"Engineering","Asia Pacific","26731","611",210,1,0
"1035","Company_ABC","11/30/2018",5628,"IT","Asia","57600","645",216,1,1
"1036","Company_ABC","12/1/2018",1211,"IT","Europe","62334","500",265,0,0
"1037","Company_ABC","11/2/2018",2404,"Support","North America","45156","1433",200,0,0
"1038","Company_ABC","11/3/2018",5474,"Engineering","Latin America","73705","659",252,1,0
"1039","Company_ABC","11/4/2018",2552,NA,"North America","18885","1497",187,0,0
"1040","Company_ABC","11/5/2018",2144,"Operations","Asia Pacific","60239","1218",248,1,1
"1041","Company_ABC","11/6/2018",2765,"IT","Latin America",NA,"1087",133,0,0
"1042","Company_ABC","11/7/2018",4083,"Human Resources","Europe","76175","1156",139,1,1
"1043","Company_ABC","11/8/2018",1362,"Engineering","Latin America",NA,"565",147,0,0
"1044","Company_ABC","11/9/2018",4910,"Operations","Asia Pacific","57165","1345",206,1,1
"1045","Company_ABC","11/10/2018",1200,"Engineering","Europe","29300","1390",293,1,0
"1046","Company_ABC","11/11/2018",2551,"IT","North America","54901","782",237,0,0
"1047","Company_ABC","11/12/2018",5383,"Finance","Asia","71322","953",197,0,0
"1048","Company_ABC","11/13/2018",6727,"Human Resources","Asia Pacific","24585","600",119,0,0
"1049","Company_ABC","11/14/2018",1831,"Engineering","Asia Pacific","24776","1137",117,1,0
"1050","Company_ABC","11/15/2018",4020,"Sales","North America","77796","945",284,0,0
"1051","Company_ABC","11/16/2018",NA,"Support","Asia Pacific","75240","1232",161,1,0
"1052","Company_ABC","11/17/2018",4985,"Human Resources","Latin America","70929","919",173,1,1
"1053","Company_ABC","11/18/2018",2472,"Operations","North America","72826","987",230,1,1
"1054","Company_ABC","11/19/2018",5752,"Engineering","North America","24016","1061",110,1,0
"1055","Company_ABC","11/20/2018",4838,"IT","North America","58861","1443",125,0,0
"1056","Company_ABC","11/21/2018",5849,"Engineering","Latin America",NA,"1213",199,1,1
"1057","Company_ABC","11/22/2018",6824,"Operations","Latin America","60185","928",238,1,0
"1058","Company_ABC","11/23/2018",1884,"Marketing","Asia Pacific","45658","692",230,1,1
"1059","Company_ABC","11/24/2018",2651,"Support","North America","52140","949",287,1,0
"1060","Company_ABC","11/25/2018",6207,"Sales","Europe","56213","1397",113,0,0
"1061","Company_ABC","11/26/2018",3651,NA,"Asia Pacific","75142","n.a.",123,0,0
"1062","Company_ABC","11/27/2018",2251,"Marketing","Latin America","42341","672",103,1,0
"1063","Company_ABC","11/28/2018",6584,"Support","Europe","72016","1149",228,1,0
"1064","Company_ABC","11/29/2018",5042,"Engineering","Europe","10458","1306",261,0,0
"1065","Company_ABC","11/30/2018",4954,"Sales","North America","58695","984",231,0,0
"1066","Company_ABC","12/1/2018",2790,"IT","Asia Pacific","27787","702",277,1,0
"1067","Company_ABC","11/2/2018",6931,"Marketing","Europe","34290","1335",206,0,0
"1068","Company_ABC","11/3/2018",1583,"Sales","North America","29622","1386",253,0,0
"1069","Company_ABC","11/4/2018",5803,"Operations","Europe","61915","858",219,1,1
"1070","Company_ABC","11/5/2018",6381,"Support","North America","11746","602",145,0,0
"1071","Company_ABC","11/6/2018",5579,"Marketing","Latin America","71778","533",110,1,1
"1072","Company_ABC","11/7/2018",5673,"Human Resources","Asia Pacific","70059","772",215,1,1
"1073","Company_ABC","11/8/2018",3725,"Finance","North America","44082","1322",211,0,0
"1074","Company_ABC","11/9/2018",3657,"Finance","Europe","23668","1291",148,1,0
"1075","Company_ABC","11/10/2018",2138,"Marketing","Europe","79833","1193",171,0,0
"1076","Company_ABC","11/11/2018",2112,"Operations","Latin America","14540","1059",281,0,0
"1077","Company_ABC","11/12/2018",3092,"Engineering","Latin America","79524","547",105,0,0
"1078","Company_ABC","11/13/2018",4887,"Engineering","Latin America","78966","892",256,1,1
"1079","Company_ABC","11/14/2018",2585,"Marketing","Europe","36382","721",238,0,0
"1080","Company_ABC","11/15/2018",2690,"Human Resources","Europe","16264","1102",171,0,0
"1081","Company_ABC","11/16/2018",1399,"Operations","North America","45519","1233",296,1,0
"1082","Company_ABC","11/17/2018",2080,"IT","Asia Pacific","66354","829",208,1,1
"1083","Company_ABC","11/18/2018",2754,"IT","North America","64983","1005",254,1,0
"1084","Company_ABC","11/19/2018",5571,"IT","Europe","21538","1031",140,0,0
"1085","Company_ABC","11/20/2018",2486,"Operations","Asia Pacific",NA,"942",137,0,0
"1086","Company_ABC","11/21/2018",1211,"Sales","Europe","40645","644",168,1,0
"1087","Company_ABC","11/22/2018",3953,"Sales","Asia Pacific","76906","501",237,0,0
"1088","Company_ABC","11/23/2018",2907,"Human Resources","Latin America","73868","1160",201,0,0
"1089","Company_ABC","11/24/2018",2577,"IT","North America","28110","569",160,0,0
"1090","Company_ABC","11/25/2018",1627,"Sales","Europe","58790","808",140,0,0
"1091","Company_ABC","11/26/2018",4243,"Support","Asia Pacific","65901","1498",251,0,0
"1092","Company_ABC","11/27/2018",2538,"IT","Europe","77745","1063",261,1,0
"1093","Company_ABC","11/28/2018",4177,"Support","Asia Pacific","14734","769",268,0,0
"1094","Company_ABC","11/29/2018",2600,"Operations","Latin America","76412","539",286,1,1
"1095","Company_ABC","11/30/2018",4343,"Sales","Asia Pacific","46199","695",NA,1,1
"1096","Company_ABC","12/1/2018",5226,"Sales","North America","18978","1187",119,1,0
"1097","Company_ABC","11/2/2018",3019,"Operations","North America",NA,"n.a.",173,1,0
"1098","Company_ABC","11/3/2018",3212,"Human Resources","North America","40360","1425",202,1,0
"1099","Company_ABC","11/4/2018",3853,"IT","North America","48353","1098",215,1,1
"1100","Company_ABC","11/5/2018",3306,"Sales","North America","76302","1310",134,1,1
"1101","Company_ABC","11/6/2018",4867,"Human Resources","Asia Pacific","24575","1432",265,1,0
"1102","Company_ABC","11/7/2018",2228,"IT","Latin America","28693","603",117,0,0
"1103","Company_ABC","11/8/2018",6009,"Human Resources","Europe","39001","735",135,0,0
"1104","Company_ABC","11/9/2018",3678,"Operations","Latin America","66619","529",137,0,0
"1105","Company_ABC","11/10/2018",1622,"IT","North America","40068","1268",294,0,0
"1106","Company_ABC","11/11/2018",6142,"Sales","Europe","42129","794",287,1,0
"1107","Company_ABC","11/12/2018",2656,"Sales","Europe","43888","1085",261,1,0
"1108","Company_ABC","11/13/2018",1048,"IT","Latin America","62366","n.a.",222,0,0
"1109","Company_ABC","11/14/2018",5294,"Marketing","North America","13167","1426",145,0,0
"1110","Company_ABC","11/15/2018",6211,"Marketing","North America","45006","988",270,0,0
"1111","Company_ABC","11/16/2018",6467,"support","Europe","18942","1172",282,0,0
"1112","Company_ABC","11/17/2018",4746,"Human Resources","North America","22795","1090",198,1,0
"1113","Company_ABC","11/18/2018",2693,"Sales","Latin America","78631","1400",142,0,0
"1114","Company_ABC","11/19/2018",1201,"Support","North America","19921","701",172,0,0
"1115","Company_ABC","11/20/2018",3804,"Support","Asia Pacific","22236","1445",119,0,0
"1116","Company_ABC","11/21/2018",5465,"Support","Latin America","22822","n.a.",232,0,0
"1117","Company_ABC","11/22/2018",1870,"Human Resources","Europe","72544","687",200,1,1
"1118","Company_ABC","11/23/2018",5252,"Finance","North America","43024","1249",160,1,0
"1119","Company_ABC","11/24/2018",4275,"Human Resources","Europe","72119","750",150,1,1
"1120","Company_ABC","11/25/2018",3206,"Support","Asia Pacific","16119","1077",235,1,0
"1121","Company_ABC","11/26/2018",1856,"Marketing","Europe","53830","918",231,1,0
"1122","Company_ABC","11/27/2018",3535,"Marketing","Latin America","68137","1175",268,1,0
"1123","Company_ABC","11/28/2018",4105,"Human Resources","Latin America","36048","1045",243,1,0
"1124","Company_ABC","11/29/2018",3731,"Finance","North America","74245","1167",224,1,1
"1125","Company_ABC","11/30/2018",3900,"IT","Asia Pacific","17197","630",207,1,0
"1126","Company_ABC","12/1/2018",1020,"Operations","Europe","23605","565",240,1,0
"1127","Company_ABC","11/2/2018",2599,"Human Resources","Europe","20006","817",220,0,0
"1128","Company_ABC","11/3/2018",3088,"Finance","North America","54848","1422",128,1,1
"1129","Company_ABC","11/4/2018",4480,NA,"Europe","29336","1002",182,0,0
"1130","Company_ABC","11/5/2018",1169,"Engineering","Latin America","30793","868",228,1,0
"1131","Company_ABC","11/6/2018",6181,"Support","Europe","13241","1269",125,0,0
"1132","Company_ABC","11/7/2018",3642,"Marketing","Asia Pacific","22816","1236",242,0,0
"1133","Company_ABC","11/8/2018",6646,"Operations","Europe","65017","1259",122,1,1
"1134","Company_ABC","11/9/2018",6751,"IT","Latin America","29041","854",292,1,0
"1135","Company_ABC","11/10/2018",1983,NA,"North America","30818","n.a.",111,0,0
"1136","Company_ABC","11/11/2018",5029,"Human Resources","Latin America","22156","1137",277,1,0
"1137","Company_ABC","11/12/2018",2709,NA,"North America","17586","1409",257,1,0
"1138","Company_ABC","12/2/2018",5539,"Engineering","North America","21820","932",141,1,0
"1139","Company_ABC","12/3/2018",4118,"Human Resources","Latin America","28975","1189",114,0,0
"1140","Company_ABC","12/4/2018",4270,"Operations","Asia Pacific","45882","1149",236,0,0
"1141","Company_ABC","12/5/2018",5983,"Engineering","Latin America","55588","866",245,0,0
"1142","Company_ABC","12/6/2018",2944,"IT","Latin America","47883","1456",161,1,0
"1143","Company_ABC","12/7/2018",6059,"Marketing","North America","22398","871",285,0,0
"1144","Company_ABC","12/8/2018",3803,"Operations","Europe","64036","629",204,0,0
"1145","Company_ABC","12/9/2018",6186,"Finance","Latin America","71368","1362",267,1,1
"1146","Company_ABC","12/10/2018",4027,"Finance","Latin America","50624","938",280,0,0
"1147","Company_ABC","12/11/2018",6316,"Finance","Asia Pacific","75822","1455",118,0,0
"1148","Company_ABC","12/12/2018",1365,"Operations","North America","39614","1335",242,0,0
"1149","Company_ABC","12/13/2018",6048,"Finance","Latin America","35441","751",112,0,0
"1150","Company_ABC","12/14/2018",6379,"Operations","Latin America","18858","624",177,1,0
"1151","Company_ABC","12/15/2018",5442,"Human Resources","North America","21942","996",187,0,0
"1152","Company_ABC","12/16/2018",2152,"Finance","Asia Pacific","13420","1427",182,1,0
"1153","Company_ABC","12/17/2018",3385,"Sales","Europe","55016","547",268,0,0
"1154","Company_ABC","12/18/2018",1835,"IT","Asia Pacific","11139","885",130,0,0
"1155","Company_ABC","12/19/2018",6222,"IT","Asia Pacific","34474","1497",243,0,0
"1156","Company_ABC","12/20/2018",5732,"Human Resources","Latin America","70359","671",199,0,0
"1157","Company_ABC","12/21/2018",5332,"Operations","Asia Pacific","20973","1078",159,0,0
"1158","Company_ABC","12/22/2018",1402,"Engineering","Europe","15815","839",297,1,0
"1159","Company_ABC","12/23/2018",6708,"Support","Europe",NA,"858",277,1,0
"1160","Company_ABC","12/24/2018",2874,"Human Resources","Latin America","76949","1130",125,1,1
"1161","Company_ABC","12/25/2018",3186,"Engineering","Europe","76818","906",205,0,0
"1162","Company_ABC","12/26/2018",2812,"Finance","Europe","72476","861",219,0,0
"1163","Company_ABC","12/27/2018",3887,"IT","Asia Pacific","78966","947",288,1,1
"1164","Company_ABC","12/28/2018",5348,"Sales","Asia","56767","735",276,0,0
"1165","Company_ABC","12/29/2018",1378,"Engineering","Latin America","13854","1225",125,0,0
"1166","Company_ABC","12/30/2018",4065,"Marketing","Europe","66794","1341",123,1,0
"1167","Company_ABC","12/31/2018",6810,"Engineering","Asia",NA,"1153",253,0,0
"1168","Company_ABC","1/1/2019",2066,"Finance","Asia Pacific","76248","1349",262,1,0
"1169","Company_ABC","12/2/2018",2334,"Operations","Asia Pacific","38563","1308",199,0,0
"1170","Company_ABC","12/3/2018",6137,"Finance","North America","74838","510",252,0,0
"1171","Company_ABC","12/4/2018",4325,"Support","Latin America","16642","1010",214,1,0
"1172","Company_ABC","12/5/2018",6558,"Engineering","Europe","60934","617",213,1,1
"1173","Company_ABC","12/6/2018",4671,"Support","Asia Pacific",NA,"1375",264,1,0
"1174","Company_ABC","12/7/2018",1815,"Sales","Latin America","36038","700",253,1,0
"1175","Company_ABC","12/8/2018",6379,"Marketing","Europe","13882","1407",168,1,0
"1176","Company_ABC","12/9/2018",6366,"IT","North America","67226","631",178,1,1
"1177","Company_ABC","12/10/2018",3459,"Engineering","Asia Pacific","37349","1101",288,1,0
"1178","Company_ABC","12/11/2018",3378,"Finance","Asia Pacific","77381","924",293,0,0
"1179","Company_ABC","12/12/2018",6139,"Engineering","Asia Pacific","63959","822",114,0,0
"1180","Company_ABC","12/13/2018",6054,"Operations","Europe","79156","988",102,1,0
"1181","Company_ABC","12/14/2018",1273,"Operations","North America",NA,"1234",285,1,1
"1182","Company_ABC","12/15/2018",4294,"Operations","Europe","50528","1489",174,1,1
"1183","Company_ABC","12/16/2018",1891,"Finance","Europe","37248","1037",128,1,0
"1184","Company_ABC","12/17/2018",4665,"Orations","Asia Pacific","71116","997",119,0,0
"1185","Company_ABC","12/18/2018",5644,"Operations","North America","46432","1035",227,0,0
"1186","Company_ABC","12/19/2018",3325,"Engineering","Latin America","21045","777",282,0,0
"1187","Company_ABC","12/20/2018",6958,"Finance","Europe","52087","614",225,1,1
"1188","Company_ABC","12/21/2018",3386,"Sales","North America","19795","995",201,1,0
"1189","Company_ABC","12/22/2018",5277,"Sales","Latin America","57777","1145",176,0,0
"1190","Company_ABC","12/23/2018",5014,"Operations","Asia Pacific","18513","1424",116,0,0
"1191","Company_ABC","12/24/2018",2953,"Operations","Europe","71507","1462",196,1,0
"1192","Company_ABC","12/25/2018",4954,"Human Resources","North America","55663","1234",291,1,1
"1193","Company_ABC","12/26/2018",3051,NA,"Asia Pacific","15589","615",129,0,0
"1194","Company_ABC","12/27/2018",4970,"Engineering","Europe",NA,"787",185,1,1
"1195","Company_ABC","12/28/2018",1880,"Human Resources","Latin America","67619","629",182,1,1
"1196","Company_ABC","12/29/2018",5158,"Engineering","Europe","42245","949",106,1,0
"1197","Company_ABC","12/30/2018",3158,"Sales","Europe","71615","697",163,1,1
"1198","Company_ABC","12/31/2018",1019,"Human Resources","Europe","17415","1173",207,0,0
"1199","Company_ABC","1/1/2019",6069,"Operations","Latin America","16833","900",292,1,0
"1200","Company_ABC","12/2/2018",2149,"Sales","Latin America","60843","715",107,0,0
"1201","Company_ABC","12/3/2018",6603,"IT","Europe","56810","1468",NA,0,0
"1202","Company_ABC","12/4/2018",1771,"Operations","North America","15416","626",251,0,0
"1203","Company_ABC","12/5/2018",1992,"IT","Asia Pacific","28730","594",236,1,0
"1204","Company_ABC","12/6/2018",3590,"Human Resources","Latin America","46099","1157",232,1,1
"1205","Company_ABC","12/7/2018",5647,"IT","Latin America","19728","1232",173,1,0
"1206","Company_ABC","12/8/2018",2336,"Finance","North America","44081","550",138,1,0
"1207","Company_ABC","12/9/2018",2786,"Operations","Europe","61443","1299",265,1,1
"1208","Company_ABC","12/10/2018",6228,"Finance","Europe","23156","1261",149,0,0
"1209","Company_ABC","12/11/2018",3973,"Support","North America","46770","1172",280,0,0
"1210","Company_ABC","12/12/2018",3839,"Marketing","Asia Pacific","44280","1040",166,1,0
"1211","Company_ABC","12/13/2018",3225,"Marketing","North America","61563","1188",287,1,0
"1212","Company_ABC","12/14/2018",1061,"Engineering","Europe","74179","1160",240,1,0
"1213","Company_ABC","12/15/2018",3823,"Human Resources","Europe","78673","1012",135,0,0
"1214","Company_ABC","12/16/2018",4760,"Marketing","Latin America","12967","660",141,1,0
"1215","Company_ABC","12/17/2018",4215,"Marketing","Europe","15778","1430",168,1,0
"1216","Company_ABC","12/18/2018",3428,"Marketing","Latin America",NA,"578",115,0,0
"1217","Company_ABC","12/19/2018",1708,"Finance","Latin America","66170","1189",225,1,1
"1218","Company_ABC","12/20/2018",5848,"Sales","Europe","18052","1341",176,1,0
"1219","Company_ABC","12/21/2018",5430,NA,"Latin America","24398","671",200,1,0
"1220","Company_ABC","12/22/2018",4034,"Operations","Europe","76629","875",119,0,0
"1221","Company_ABC","12/23/2018",6918,"Sales","North America","31196","1473",108,0,0
"1222","Company_ABC","12/24/2018",5249,"Human Resources","Europe","41678","731",285,1,0
"1223","Company_ABC","12/25/2018",6938,"Engineering","North America","37988","693",213,0,0
"1224","Company_ABC","12/26/2018",3624,"Operations","Europe","47972","1334",240,0,0
"1225","Company_ABC","12/27/2018",4569,"Operations","Latin America","52689","892",173,1,0
"1226","Company_ABC","12/28/2018",3895,"Sales","Latin America","71298","1441",140,0,0
"1227","Company_ABC","12/29/2018",1786,"Operations","North America","23989","935",236,0,0
"1228","Company_ABC","12/30/2018",3318,"Operations","Asia Pacific","73648","683",215,1,1
"1229","Company_ABC","12/31/2018",6143,"Support","North America","12543","1286",177,1,0
"1230","Company_ABC","1/1/2019",2827,"Human Resources","North America","48217","503",179,0,0
"1231","Company_ABC","12/2/2018",5189,"Human Resources","Europe","25482","1425",242,1,0
"1232","Company_ABC","12/3/2018",2850,"Sales","Europe","53588","678",170,1,1
"1233","Company_ABC","12/4/2018",2924,NA,"North America","11215","1073",209,0,0
"1234","Company_ABC","12/5/2018",4834,"Marketing","Asia Pacific","13058","694",192,0,0
"1235","Company_ABC","12/6/2018",4412,"Marketing","Latin America",NA,"557",101,0,0
"1236","Company_ABC","12/7/2018",6632,"Finance","Asia Pacific","47621","957",131,0,0
"1237","Company_ABC","12/8/2018",5117,"Marketing","North America","14643","1200",207,0,0
"1238","Company_ABC","12/9/2018",3506,"Support","Latin America","75353","531",171,1,1
"1239","Company_ABC","12/10/2018",6136,"Sales","Europe","27643","1330",276,1,0
"1240","Company_ABC","12/11/2018",3785,"Human Resources","Europe","59502","575",252,0,0
"1241","Company_ABC","12/12/2018",2217,"Engineering","Latin America","44914","699",122,0,0
"1242","Company_ABC","12/13/2018",3822,"Engineering","Asia Pacific","64491","702",245,0,0
"1243","Company_ABC","12/14/2018",3014,"Human Resources","North America","73385","825",140,1,0
"1244","Company_ABC","12/15/2018",3621,"Human Resources","Latin America","32912","974",215,0,0
"1245","Company_ABC","12/16/2018",3241,"Engineering","Latin America","13203","1462",154,1,0
"1246","Company_ABC","12/17/2018",3434,"IT","North America","21824","963",270,0,0
"1247","Company_ABC","12/18/2018",2063,"Marketing","Europe","26270","667",108,0,0
"1248","Company_ABC","12/19/2018",4427,"Human Resources","North America","29997","1336",286,1,0
"1249","Company_ABC","12/20/2018",5239,"Marketing","Asia Pacific","20776","532",231,1,0
"1250","Company_ABC","12/21/2018",3233,"Sales","North America","36784","1459",233,1,0
"1251","Company_ABC","12/22/2018",6014,"Marketing","Asia Pacific","74182","1319",278,1,0
"1252","Company_ABC","12/23/2018",5242,"Operations","North America",NA,"980",182,1,1
"1253","Company_ABC","12/24/2018",2697,"Operations","North America","60850","1362",122,1,0
"1254","Company_ABC","12/25/2018",4267,"Sales","Asia Pacific","50245","1223",218,1,0
"1255","Company_ABC","12/26/2018",6960,"Marketing","Latin America","70853","867",230,1,1
"1256","Company_ABC","12/27/2018",1971,"Finance","Latin America","65564","671",164,1,0
"1257","Company_ABC","12/28/2018",4070,"Human Resources","North America","12745","995",199,0,0
"1258","Company_ABC","12/29/2018",1653,"Operations","North America","59203","631",137,1,0
"1259","Company_ABC","12/30/2018",2059,"Support","Latin America","65931","795",263,0,0
"1260","Company_ABC","12/31/2018",4681,"Marketing","Latin America","77020","573",202,1,0
"1261","Company_ABC","1/1/2019",4021,"IT","North America","72684","1482",240,1,1
"1262","Company_ABC","12/2/2018",6811,"Operations","Asia Pacific","24780","1443",108,1,0
"1263","Company_ABC","12/3/2018",6105,"Human Resources","Europe","58681","598",206,1,1
"1264","Company_ABC","12/4/2018",3824,"Human Resources","North America","55392","1332",247,1,1
"1265","Company_ABC","12/5/2018",4751,"Human Resources","Latin America","17155","n.a.",244,0,0
"1266","Company_ABC","12/6/2018",6115,"Support","Europe","71739","n.a.",231,0,0
"1267","Company_ABC","12/7/2018",5705,"Human Resources","Latin America","38949","n.a.",166,0,0
"1268","Company_ABC","12/8/2018",6181,"IT","North America","53467","922",183,1,1
"1269","Company_ABC","12/9/2018",2387,"Operations","Asia Pacific","35734","938",207,1,0
"1270","Company_ABC","12/10/2018",4426,"Marketing","Latin America","54537","1480",108,1,1
"1271","Company_ABC","1/2/2019",2796,"IT","North America","32853","1025",274,1,0
"1272","Company_ABC","1/3/2019",6473,"Finance","North America","34282","578",276,0,0
"1273","Company_ABC","1/4/2019",2557,"Support","Europe","40476","1009",149,0,0
"1274","Company_ABC","1/5/2019",6956,"IT","Asia Pacific","60335","963",181,0,0
"1275","Company_ABC","1/6/2019",4258,"IT","North America","10147","888",197,1,0
"1276","Company_ABC","1/7/2019",3535,"Marketing","Asia Pacific","68223","1052",202,0,0
"1277","Company_ABC","1/8/2019",2864,NA,"Europe","78685","1234",290,1,1
"1278","Company_ABC","1/9/2019",6779,"Engineering","North America","52595","651",239,1,0
"1279","Company_ABC","1/10/2019",3267,"Support","Asia Pacific",NA,"1393",175,1,1
"1280","Company_ABC","1/11/2019",2325,"Sales","Latin America","32327","693",242,1,0
"1281","Company_ABC","1/12/2019",6327,"Engineering","Europe","24717","764",280,1,0
"1282","Company_ABC","1/13/2019",5257,"Human Resources","Asia Pacific",NA,"803",266,0,0
"1283","Company_ABC","1/14/2019",5620,"Marketing","Europe","70544","1022",120,0,0
"1284","Company_ABC","1/15/2019",6276,"Support","Latin America","54426","627",178,0,0
"1285","Company_ABC","1/16/2019",2286,"IT","Asia","36564","733",270,0,0
"1286","Company_ABC","1/17/2019",6570,"Sales","Latin America","17460","825",149,1,0
"1287","Company_ABC","1/18/2019",6926,"Engineering","Latin America","21953","639",111,0,0
"1288","Company_ABC","1/19/2019",5240,"Sales","Asia Pacific","22313","1212",196,0,0
"1289","Company_ABC","1/20/2019",2494,"Sales","North America","26407","522",139,1,0
"1290","Company_ABC","1/21/2019",3946,"Marketing","North America","31014","n.a.",167,1,0
"1291","Company_ABC","1/22/2019",2085,"IT","Europe","43121","1036",169,1,0
"1292","Company_ABC","1/23/2019",2310,"Finance","Latin America","42146","840",257,0,0
"1293","Company_ABC","1/24/2019",5742,"Finance","Europe","35985","697",173,1,0
"1294","Company_ABC","1/25/2019",3685,"Finance","Europe","29355","905",205,0,0
"1295","Company_ABC","1/26/2019",6577,"Finance","Latin America","10848","1340",132,0,0
"1296","Company_ABC","1/27/2019",1556,"Human Resources","Asia Pacific","11254","826",151,1,0
"1297","Company_ABC","1/28/2019",1062,"IT","North America","46442","903",214,1,1
"1298","Company_ABC","1/29/2019",1662,"Engineering","Europe","44417","672",187,1,0
"1299","Company_ABC","1/30/2019",5644,NA,"Latin America","25312","819",140,1,0
"1300","Company_ABC","1/31/2019",6041,"IT","Asia Pacific","45063","594",259,1,1
"1301","Company_ABC","2/1/2019",5773,"IT","Europe","21667","1247",292,1,0
"1302","Company_ABC","1/2/2019",2049,"Support","Latin America","26046","1352",222,1,0
"1303","Company_ABC","1/3/2019",5855,"Support","Europe","57664","1296",190,1,1
"1304","Company_ABC","1/4/2019",3782,"Human Resources","Latin America","20069","1427",294,1,0
"1305","Company_ABC","1/5/2019",2191,"IT","Europe","68099","1254",102,1,0
"1306","Company_ABC","1/6/2019",3750,"Finance","Asia Pacific","52745","851",179,1,1
"1307","Company_ABC","1/7/2019",4512,"Operations","Europe","39524","927",239,0,0
"1308","Company_ABC","1/8/2019",2640,"Finance","Asia Pacific","74677","597",143,1,0
"1309","Company_ABC","1/9/2019",6781,"Marketing","North America","67294","1175",255,1,1
"1310","Company_ABC","1/10/2019",3671,"Finance","North America","20372","810",158,1,0
"1311","Company_ABC","1/11/2019",5211,"Marketing","Latin America","23984","1134",238,1,0
"1312","Company_ABC","1/12/2019",4960,"IT","Asia Pacific","36737","988",167,1,0
"1313","Company_ABC","1/13/2019",2943,"Engineering","North America","31802","1353",171,1,0
